folder,task,model,oneHotEncoding,mlpLayers,mlpWidth,mlpDropout,mlpEpochs,mlpEmbNeurons,logrC,auc,f1,acc,set,test_auc,test_f1,test_acc,test_set,auc+f1
2025-4-11_1-32-57_experiment-0,survival12,MLP,False,1,100,0.3,20,3,1.0,0.9434162141797878,0.9876801166939346,0.9758491440936666,,,,,,1.9310963308737223
2025-4-12_5-26-43_experiment-0,survival12,MLP,False,4,200,0.1,20,3,1.0,0.9436466430156958,0.9874295622019938,0.9753468062908149,,,,,,1.9310762052176895
2025-4-11_0-28-24_experiment-0,survival12,MLP,False,1,50,0.5,50,3,1.0,0.9435161282515443,0.9875595448998071,0.9755786545075158,,,,,,1.9310756731513514
2025-4-11_14-56-31_experiment-0,survival12,MLP,False,3,50,0.2,20,3,1.0,0.9440337431131041,0.9870083715052915,0.9745739789018123,,,,,,1.9310421146183956
2025-4-11_12-16-53_experiment-0,survival12,MLP,False,3,20,0.0,20,3,1.0,0.9436324537182598,0.9874082260993131,0.9753468062908149,,,,,,1.9310406798175728
2025-4-11_9-9-29_experiment-0,survival12,MLP,False,2,100,0.4,20,3,1.0,0.9439009527069111,0.98711872406537,0.9746899030101627,,,,,,1.9310196767722811
2025-4-11_17-32-5_experiment-0,survival12,MLP,False,3,100,0.3,20,3,1.0,0.9438703520145162,0.9871325699445166,0.9747285443796128,,,,,,1.9310029219590328
2025-4-11_4-17-7_experiment-0,survival12,MLP,False,2,20,0.0,20,3,1.0,0.9437444420789666,0.9872453009003317,0.9750376753352139,,,,,,1.9309897429792984
2025-4-11_6-2-27_experiment-0,survival12,MLP,False,2,50,0.0,20,3,1.0,0.9440453890459053,0.9869334018621385,0.9744580547934619,,,,,,1.9309787909080438
2025-4-11_2-7-34_experiment-0,survival12,MLP,False,1,100,0.5,20,3,1.0,0.9433278389517954,0.9875973577836932,0.9756945786158662,,,,,,1.9309251967354886
2025-4-11_15-21-46_experiment-0,survival12,MLP,False,3,50,0.3,50,3,1.0,0.9435434627283033,0.9873672178317336,0.9752308821824646,,,,,,1.930910680560037
2025-4-10_22-31-17_experiment-0,survival12,MLP,False,1,20,0.4,20,3,1.0,0.9440106921978355,0.986896646563071,0.9742262065767611,,,,,,1.9309073387609064
2025-4-12_2-38-36_experiment-0,survival12,MLP,False,4,100,0.1,20,3,1.0,0.9436999198117288,0.9871448036176221,0.9748444684879632,,,,,,1.930844723429351
2025-4-11_7-22-35_experiment-0,survival12,MLP,False,2,50,0.4,100,3,1.0,0.9437115122000115,0.9871281859218228,0.974767185749063,,,,,,1.9308396981218343
2025-4-11_4-53-54_experiment-0,survival12,MLP,False,2,20,0.2,50,3,1.0,0.9435038397845198,0.98730183768436,0.9751149580741142,,,,,,1.9308056774688798
2025-4-11_12-37-17_experiment-0,survival12,MLP,False,3,20,0.1,50,3,1.0,0.9435093548699381,0.9872802686154454,0.9751149580741142,,,,,,1.9307896234853836
2025-4-11_4-33-18_experiment-0,survival12,MLP,False,2,20,0.1,20,3,1.0,0.9435232496725218,0.9872458045409674,0.9750376753352139,,,,,,1.9307690542134892
