folder,task,model,oneHotEncoding,mlpLayers,mlpWidth,mlpDropout,mlpEpochs,mlpEmbNeurons,logrC,auc,f1,acc,set,test_auc,test_f1,test_acc,test_set,auc+f1
2025-4-12_23-48-18_experiment-0,survival12,MLP,True,3,20,0.5,20,1,1.0,0.8361568063371521,0.6946916619327147,0.76315918327376,,,,,,1.5308484682698666
2025-4-13_16-30-48_experiment-0,survival60,MLP,True,4,100,0.1,100,1,1.0,0.875105148687517,0.6557431867580673,0.8945292490523512,,,,,,1.5308483354455844
2025-4-12_12-36-56_experiment-0,survival12,MLP,True,1,100,0.3,100,1,1.0,0.827384848663391,0.7031793641271746,0.7577241345541791,,,,,,1.5305642127905656
2025-4-13_16-53-18_experiment-0,survival60,MLP,True,4,100,0.2,100,1,1.0,0.8836996723659667,0.6468635331120042,0.8964757709251101,,,,,,1.530563205477971
2025-4-12_10-17-41_experiment-0,survival12,MLP,True,1,50,0.1,50,1,1.0,0.8315222721113014,0.6989931434924949,0.7613964647701121,,,,,,1.5305154156037961
2025-4-13_7-34-55_experiment-0,survival60,MLP,True,3,100,0.1,50,1,1.0,0.8869456334423411,0.6434390708961691,0.89463169757197,,,,,,1.5303847043385104
2025-4-12_11-53-8_experiment-0,survival12,MLP,True,1,100,0.1,20,1,1.0,0.8339103856662253,0.6961985939152616,0.7609068207413211,,,,,,1.5301089795814868
2025-4-12_16-43-14_experiment-0,survival60,MLP,True,1,50,0.0,100,1,1.0,0.8950266302866398,0.6350017024174328,0.8901751869685484,,,,,,1.5300283327040725
2025-4-13_0-44-35_experiment-0,survival12,MLP,True,3,50,0.2,100,1,1.0,0.8278772313135478,0.7020100807675957,0.7597316750722225,,,,,,1.5298873120811436
2025-4-13_1-9-23_experiment-0,survival60,MLP,True,2,100,0.3,50,1,1.0,0.9000364589258705,0.6297238372093024,0.8956049585083495,,,,,,1.5297602961351728
2025-4-13_7-55-22_experiment-0,survival12,MLP,True,4,50,0.0,20,1,1.0,0.8287101170735081,0.7009788832112295,0.7621798952161778,,,,,,1.5296890002847374
2025-4-13_2-53-23_experiment-0,survival12,MLP,True,3,100,0.3,100,1,1.0,0.8265171471324222,0.7029618839524155,0.7603682123096509,,,,,,1.5294790310848376
2025-4-13_7-59-33_experiment-0,survival60,MLP,True,3,100,0.2,100,1,1.0,0.8791040820253295,0.650209907640638,0.8932998668169245,,,,,,1.5293139896659675
2025-4-13_13-47-54_experiment-0,survival12,MLP,True,4,200,0.2,50,1,1.0,0.8223471234625672,0.7063259321323837,0.7597316750722225,,,,,,1.5286730555949508
2025-4-13_1-14-37_experiment-0,survival60,MLP,True,2,100,0.3,100,1,1.0,0.8913709262399663,0.6371994342291372,0.8948878188710173,,,,,,1.5285703604691034
2025-4-13_14-52-28_experiment-0,survival12,MLP,True,4,200,0.4,50,1,1.0,0.8328063069621316,0.6955920266616361,0.7629633256622436,,,,,,1.5283983336237679
2025-4-13_13-6-26_experiment-0,survival12,MLP,True,4,200,0.1,20,1,1.0,0.8251035927441012,0.7032676597789523,0.7581158497772119,,,,,,1.5283712525230535
2025-4-12_17-33-2_experiment-0,survival12,MLP,True,2,50,0.2,50,1,1.0,0.8300925125641109,0.6982101938440578,0.7613964647701121,,,,,,1.5283027064081687
2025-4-12_23-16-33_experiment-0,survival60,MLP,True,2,50,0.2,50,1,1.0,0.9071893756781169,0.6210162083409214,0.8934023153365434,,,,,,1.5282055840190383
2025-4-12_22-11-48_experiment-0,survival12,MLP,True,2,200,0.5,50,1,1.0,0.8304888962037176,0.6976918746481516,0.7633550408852764,,,,,,1.5281807708518693
2025-4-13_7-39-2_experiment-0,survival12,MLP,True,4,20,0.5,20,1,1.0,0.8347522894412776,0.6932997798049702,0.7612985359643539,,,,,,1.5280520692462476
2025-4-13_8-13-33_experiment-0,survival12,MLP,True,4,50,0.1,50,1,1.0,0.8257691485523213,0.701890450799806,0.7590951378347941,,,,,,1.5276595993521274
2025-4-13_7-53-53_experiment-0,survival60,MLP,True,3,100,0.2,50,1,1.0,0.8938142755592341,0.6336421952957947,0.8946829218317796,,,,,,1.5274564708550287
2025-4-12_19-51-53_experiment-0,survival12,MLP,True,2,100,0.4,100,1,1.0,0.8273974894664032,0.6999389871873094,0.7591930666405523,,,,,,1.5273364766537125
2025-4-13_17-8-55_experiment-0,survival60,MLP,True,4,100,0.3,50,1,1.0,0.8968996455657928,0.6303630363036304,0.8967318922241574,,,,,,1.5272626818694233
2025-4-12_10-6-48_experiment-0,survival12,MLP,True,1,50,0.0,100,1,1.0,0.8205984076288901,0.7063784923563522,0.7545414483670372,,,,,,1.5269768999852422
2025-4-12_19-33-45_experiment-0,survival12,MLP,True,2,100,0.3,100,1,1.0,0.8260361246492252,0.700801370282009,0.7605151055182882,,,,,,1.5268374949312342
2025-4-13_5-36-3_experiment-0,survival12,MLP,True,3,200,0.4,100,1,1.0,0.8188736002477519,0.7077309116979329,0.7604661411154091,,,,,,1.5266045119456848
2025-4-12_19-33-59_experiment-0,survival60,MLP,True,1,200,0.0,20,1,1.0,0.8952674309933701,0.631303437445472,0.8917631390226411,,,,,,1.5265708684388422
2025-4-12_12-18-47_experiment-0,survival12,MLP,True,1,100,0.2,100,1,1.0,0.8222276834559838,0.7039610428172695,0.7559124516476522,,,,,,1.5261887262732534
2025-4-13_5-38-40_experiment-0,survival60,MLP,True,3,50,0.0,50,1,1.0,0.8804526709694562,0.6453770272529677,0.8913533449441655,,,,,,1.525829698222424
2025-4-12_23-5-40_experiment-0,survival60,MLP,True,2,50,0.1,100,1,1.0,0.8935133271690388,0.6322400558269365,0.8920192603216883,,,,,,1.5257533829959753
2025-4-13_8-19-16_experiment-0,survival12,MLP,True,4,50,0.1,100,1,1.0,0.8224855977137482,0.7030765561650371,0.7561572736620477,,,,,,1.5255621538787851
2025-4-13_0-21-52_experiment-0,survival12,MLP,True,3,50,0.1,50,1,1.0,0.827201147995269,0.6982843137254902,0.7588992802232777,,,,,,1.5254854617207592
2025-4-13_1-59-17_experiment-0,survival60,MLP,True,2,200,0.0,20,1,1.0,0.8878127641363281,0.6374570446735396,0.8919168118020695,,,,,,1.5252698088098677
2025-4-12_13-42-54_experiment-0,survival12,MLP,True,1,200,0.1,20,1,1.0,0.8274805409056093,0.6976915520628684,0.7588992802232777,,,,,,1.5251720929684778
2025-4-13_4-5-52_experiment-0,survival12,MLP,True,3,200,0.1,20,1,1.0,0.8226046530425818,0.7025650354738949,0.7598296038779807,,,,,,1.5251696885164767
2025-4-12_17-37-50_experiment-0,survival12,MLP,True,2,50,0.2,100,1,1.0,0.8274243682154897,0.697720149941621,0.7591441022376733,,,,,,1.5251445181571106
2025-4-13_9-52-17_experiment-0,survival12,MLP,True,4,100,0.0,20,1,1.0,0.8215069872574279,0.7036190934231092,0.7586054938060031,,,,,,1.5251260806805371
2025-4-13_11-11-57_experiment-0,survival12,MLP,True,4,100,0.3,20,1,1.0,0.8360403658431479,0.6888531962736909,0.7628653968564854,,,,,,1.524893562116839
2025-4-12_17-16-8_experiment-0,survival12,MLP,True,2,50,0.1,50,1,1.0,0.8266278174601822,0.6981387895969431,0.7601723546981345,,,,,,1.5247666070571253
2025-4-12_10-2-8_experiment-0,survival12,MLP,True,1,50,0.0,50,1,1.0,0.8249727195304788,0.6996530947599051,0.7583606717916075,,,,,,1.524625814290384
2025-4-12_11-55-43_experiment-0,survival12,MLP,True,1,100,0.1,50,1,1.0,0.8234278293413685,0.7010409101912369,0.7581158497772119,,,,,,1.5244687395326055
2025-4-12_17-21-18_experiment-0,survival12,MLP,True,2,50,0.1,100,1,1.0,0.8220031387756632,0.7024390243902439,0.7580668853743329,,,,,,1.524442163165907
2025-4-12_14-55-44_experiment-0,survival12,MLP,True,1,200,0.4,100,1,1.0,0.821454393531181,0.7028364514182257,0.7588992802232777,,,,,,1.5242908449494066
2025-4-13_12-14-24_experiment-0,survival12,MLP,True,4,100,0.5,50,1,1.0,0.8352241283518701,0.6889572124007174,0.762228859619057,,,,,,1.5241813407525875
2025-4-12_20-10-34_experiment-0,survival60,MLP,True,1,200,0.2,50,1,1.0,0.8874810069993503,0.636660367634427,0.8916606905030222,,,,,,1.5241413746337773
2025-4-13_6-2-26_experiment-0,survival12,MLP,True,3,200,0.5,100,1,1.0,0.8283925242018302,0.6956631049654305,0.7629143612593644,,,,,,1.5240556291672607
2025-4-12_21-1-6_experiment-0,survival12,MLP,True,2,200,0.2,20,1,1.0,0.8291793606266256,0.6947869078165091,0.7612006071585957,,,,,,1.5239662684431345
2025-4-13_10-15-5_experiment-0,survival60,MLP,True,3,200,0.2,100,1,1.0,0.875783074735835,0.6481761640611867,0.8927876242188301,,,,,,1.5239592387970218
2025-4-12_14-5-40_experiment-0,survival12,MLP,True,1,200,0.2,20,1,1.0,0.8310591882715163,0.6928584770562232,0.7584586005973657,,,,,,1.5239176653277395
2025-4-12_20-38-29_experiment-0,survival12,MLP,True,2,200,0.1,20,1,1.0,0.8223416892806867,0.7011249619945272,0.7593399598491897,,,,,,1.523466651275214
2025-4-12_18-5-57_experiment-0,survival60,MLP,True,1,100,0.0,50,1,1.0,0.8856339997235995,0.6376860622462788,0.8902776354881672,,,,,,1.5233200619698781
2025-4-13_19-19-5_experiment-0,survival60,MLP,True,4,200,0.2,100,1,1.0,0.8718337904379118,0.6512407780013414,0.8934535395963529,,,,,,1.5230745684392533
2025-4-12_20-34-3_experiment-0,survival60,MLP,True,1,200,0.3,100,1,1.0,0.8850080324167572,0.6377158488630534,0.8914557934637845,,,,,,1.5227238812798105
2025-4-13_2-26-54_experiment-0,survival12,MLP,True,3,100,0.2,50,1,1.0,0.8246062190218765,0.6977630285152409,0.7591930666405523,,,,,,1.5223692475371173
2025-4-13_10-56-11_experiment-0,survival12,MLP,True,4,100,0.2,100,1,1.0,0.8206060670985121,0.7015079028644099,0.7586544582088821,,,,,,1.522113969962922
2025-4-13_9-15-32_experiment-0,survival12,MLP,True,4,50,0.4,100,1,1.0,0.8353035326564628,0.6866902997099582,0.7619840376046614,,,,,,1.521993832366421
2025-4-12_21-49-20_experiment-0,survival12,MLP,True,2,200,0.4,50,1,1.0,0.8252251557823153,0.6966041937279644,0.7598296038779807,,,,,,1.5218293495102797
2025-4-13_2-17-5_experiment-0,survival60,MLP,True,2,200,0.1,20,1,1.0,0.8946036781138785,0.6270852017937218,0.8935047638561623,,,,,,1.5216888799076003
2025-4-13_7-40-38_experiment-0,survival60,MLP,True,3,100,0.1,100,1,1.0,0.880536497866294,0.6408689748811949,0.8916094662432128,,,,,,1.5214054727474888
2025-4-12_21-26-49_experiment-0,survival12,MLP,True,2,200,0.3,50,1,1.0,0.8226344436561527,0.6980055231666153,0.759046173431915,,,,,,1.5206399668227681
2025-4-12_11-36-43_experiment-0,survival12,MLP,True,1,100,0.0,20,1,1.0,0.8264255597426458,0.6941864041833282,0.7565979532879596,,,,,,1.5206119639259739
2025-4-13_13-15-29_experiment-0,survival60,MLP,True,4,20,0.3,100,1,1.0,0.9103733088594044,0.6099695585996956,0.8949902673906363,,,,,,1.5203428674591
2025-4-13_14-20-24_experiment-0,survival12,MLP,True,4,200,0.3,50,1,1.0,0.8276048551201338,0.6922884951335163,0.7585075650002449,,,,,,1.5198933502536502
2025-4-12_19-10-14_experiment-0,survival12,MLP,True,2,100,0.2,50,1,1.0,0.823868153892525,0.6957276616853724,0.7597316750722225,,,,,,1.5195958155778975
2025-4-13_9-34-7_experiment-0,survival60,MLP,True,3,200,0.1,50,1,1.0,0.8778710640585237,0.6416175231676496,0.8910459993853089,,,,,,1.5194885872261734
2025-4-13_1-41-48_experiment-0,survival60,MLP,True,2,100,0.5,20,1,1.0,0.9120800160801042,0.6073278342605026,0.8951439401700645,,,,,,1.519407850340607
2025-4-13_3-25-25_experiment-0,survival60,MLP,True,2,200,0.4,50,1,1.0,0.894896742977171,0.6244260789715336,0.8952463886896834,,,,,,1.5193228219487045
2025-4-13_3-3-37_experiment-0,survival60,MLP,True,2,200,0.3,50,1,1.0,0.889041382217054,0.6302204696182112,0.8943243520131134,,,,,,1.5192618518352652
2025-4-12_19-28-22_experiment-0,survival12,MLP,True,2,100,0.3,50,1,1.0,0.8291647915655265,0.6900584795321638,0.7586544582088821,,,,,,1.5192232710976903
2025-4-13_18-14-40_experiment-0,survival60,MLP,True,4,200,0.0,20,1,1.0,0.8827782827731384,0.6363946739501536,0.8908923266058806,,,,,,1.519172956723292
2025-4-12_19-46-27_experiment-0,survival12,MLP,True,2,100,0.4,50,1,1.0,0.83065328994428,0.6885142388078551,0.7584586005973657,,,,,,1.5191675287521351
2025-4-13_15-35-55_experiment-0,survival12,MLP,True,4,200,0.5,100,1,1.0,0.8245484297113408,0.6941351150705272,0.7579199921656955,,,,,,1.5186835447818678
2025-4-13_1-46-30_experiment-0,survival12,MLP,True,3,100,0.0,20,1,1.0,0.8178230404442395,0.7004775433718189,0.7573813837340254,,,,,,1.5183005838160584
2025-4-12_21-56-3_experiment-0,survival12,MLP,True,2,200,0.4,100,1,1.0,0.8169162283856146,0.7007607776838547,0.7573324193311463,,,,,,1.5176770060694693
2025-4-13_14-30-2_experiment-0,survival12,MLP,True,4,200,0.3,100,1,1.0,0.8206510208324913,0.6968790081231295,0.7569896685109925,,,,,,1.5175300289556208
2025-4-13_5-1-58_experiment-0,survival12,MLP,True,3,200,0.3,50,1,1.0,0.8224327799979256,0.6949687480660932,0.7586544582088821,,,,,,1.5174015280640187
2025-4-13_2-32-58_experiment-0,survival12,MLP,True,3,100,0.2,100,1,1.0,0.8194772570236558,0.6977593765221627,0.7569407041081134,,,,,,1.5172366335458185
2025-4-12_12-0-57_experiment-0,survival12,MLP,True,1,100,0.1,100,1,1.0,0.8156644431643494,0.7013002364066194,0.7525339078489938,,,,,,1.5169646795709688
2025-4-12_14-29-45_experiment-0,survival12,MLP,True,1,200,0.3,50,1,1.0,0.8225073052252386,0.694210786739238,0.7579199921656955,,,,,,1.5167180919644765
2025-4-12_20-15-58_experiment-0,survival60,MLP,True,1,200,0.2,100,1,1.0,0.8789357028708256,0.6373809921496576,0.8887921319536932,,,,,,1.5163166950204832
2025-4-13_3-10-7_experiment-0,survival60,MLP,True,2,200,0.3,100,1,1.0,0.8787496764508935,0.6371897937783991,0.8936584366355906,,,,,,1.5159394702292928
2025-4-13_10-19-25_experiment-0,survival12,MLP,True,4,100,0.1,50,1,1.0,0.8171072525389949,0.6986170720076299,0.7524359790432356,,,,,,1.5157243245466248
2025-4-12_22-46-52_experiment-0,survival60,MLP,True,2,50,0.0,50,1,1.0,0.876048385003203,0.6391928864569084,0.8919168118020695,,,,,,1.5152412714601113
2025-4-12_19-15-41_experiment-0,survival12,MLP,True,2,100,0.2,100,1,1.0,0.8163626673652544,0.6986873147419999,0.7561083092591686,,,,,,1.5150499821072543
2025-4-13_18-40-39_experiment-0,survival60,MLP,True,4,200,0.1,50,1,1.0,0.8764347923521009,0.6385687252709444,0.8923778301403544,,,,,,1.5150035176230454
2025-4-12_14-35-47_experiment-0,survival12,MLP,True,1,200,0.3,100,1,1.0,0.8133990564195656,0.7014468391667166,0.7565000244822014,,,,,,1.5148458955862822
2025-4-13_15-25-52_experiment-0,survival12,MLP,True,4,200,0.5,50,1,1.0,0.8295167035356754,0.6846243072560897,0.7603682123096509,,,,,,1.5141410107917652
2025-4-12_17-0-43_experiment-0,survival12,MLP,True,2,50,0.0,50,1,1.0,0.8155599763739692,0.6983764281419121,0.7543945551583998,,,,,,1.5139364045158814
2025-4-13_14-6-53_experiment-0,survival60,MLP,True,4,50,0.0,50,1,1.0,0.8763743869746574,0.6373550285615371,0.8926851756992111,,,,,,1.5137294155361944
2025-4-12_18-24-22_experiment-0,survival60,MLP,True,1,100,0.1,100,1,1.0,0.8837619865876967,0.6297683923705721,0.888638459174265,,,,,,1.5135303789582688
2025-4-13_13-57-36_experiment-0,survival12,MLP,True,4,200,0.2,100,1,1.0,0.8157627989347835,0.696991576413959,0.7534152671008177,,,,,,1.5127543753487425
2025-4-13_2-41-48_experiment-0,survival60,MLP,True,2,200,0.2,50,1,1.0,0.8848863626819415,0.6278363408969091,0.8932998668169245,,,,,,1.5127227035788506
2025-4-13_5-9-46_experiment-0,survival12,MLP,True,3,200,0.3,100,1,1.0,0.8129080566615717,0.6997298108676073,0.7551290212015864,,,,,,1.512637867529179
2025-4-13_7-57-40_experiment-0,survival12,MLP,True,4,50,0.0,50,1,1.0,0.8115472615570101,0.7010669720899391,0.7571855261225089,,,,,,1.512614233646949
2025-4-13_0-6-19_experiment-0,survival12,MLP,True,3,50,0.0,50,1,1.0,0.8129520852212165,0.6992989942090827,0.7584586005973657,,,,,,1.5122510794302992
2025-4-12_18-33-56_experiment-0,survival12,MLP,True,2,100,0.0,20,1,1.0,0.8185920648284264,0.693357820630548,0.7547373059785536,,,,,,1.5119498854589744
2025-4-12_19-52-30_experiment-0,survival60,MLP,True,1,200,0.1,50,1,1.0,0.8816551283392368,0.6297786720321931,0.8868968343407437,,,,,,1.5114338003714298
2025-4-12_18-57-36_experiment-0,survival12,MLP,True,2,100,0.1,100,1,1.0,0.8100006330140184,0.7012756909992912,0.7523380502374774,,,,,,1.5112763240133096
2025-4-13_11-8-33_experiment-0,survival60,MLP,True,3,200,0.4,50,1,1.0,0.8957103210447029,0.6148050480316444,0.8952463886896834,,,,,,1.5105153690763473
2025-4-13_10-28-2_experiment-0,survival12,MLP,True,4,100,0.1,100,1,1.0,0.8129014587077652,0.6975630201784324,0.7526808010576311,,,,,,1.5104644788861976
2025-4-12_21-33-32_experiment-0,survival12,MLP,True,2,200,0.3,100,1,1.0,0.8143820833659985,0.696046027665565,0.7568427753023552,,,,,,1.5104281110315636
2025-4-13_0-34-25_experiment-0,survival60,MLP,True,2,100,0.1,50,1,1.0,0.8866575029415289,0.6232755571276973,0.8908923266058806,,,,,,1.5099330600692262
2025-4-12_14-8-52_experiment-0,survival12,MLP,True,1,200,0.2,50,1,1.0,0.8158355176374749,0.6933542964261958,0.751701513000049,,,,,,1.5091898140636708
2025-4-13_2-12-30_experiment-0,survival12,MLP,True,3,100,0.1,100,1,1.0,0.8093194904529313,0.698686856737253,0.7505753317338295,,,,,,1.5080063471901841
2025-4-13_2-6-23_experiment-0,survival12,MLP,True,3,100,0.1,50,1,1.0,0.817168995752476,0.6905818540433925,0.7541986975468834,,,,,,1.5077508497958685
2025-4-12_18-52-12_experiment-0,survival12,MLP,True,2,100,0.1,50,1,1.0,0.8177892374956601,0.689060939060939,0.7561572736620477,,,,,,1.5068501765565991
2025-4-13_4-35-40_experiment-0,survival12,MLP,True,3,200,0.2,50,1,1.0,0.8142119243285304,0.6925308194343728,0.7508691181511041,,,,,,1.5067427437629033
2025-4-13_3-45-37_experiment-0,survival12,MLP,True,3,200,0.0,20,1,1.0,0.809678745385693,0.6959618518742078,0.7533663026979386,,,,,,1.5056405972599007
2025-4-12_14-15-24_experiment-0,survival12,MLP,True,1,200,0.2,100,1,1.0,0.8071859702668445,0.6979382052342412,0.7496450080791265,,,,,,1.5051241755010856
2025-4-13_12-38-58_experiment-0,survival12,MLP,True,4,200,0.0,20,1,1.0,0.8084140272010992,0.6965632858340318,0.7518484062086863,,,,,,1.504977313035131
2025-4-13_0-51-50_experiment-0,survival60,MLP,True,2,100,0.2,50,1,1.0,0.8937414913265934,0.6110288675055514,0.892326605880545,,,,,,1.5047703588321448
2025-4-12_17-5-15_experiment-0,survival12,MLP,True,2,50,0.0,100,1,1.0,0.8054290544669607,0.6988348828998471,0.7494001860647309,,,,,,1.5042639373668076
2025-4-12_21-4-17_experiment-0,survival12,MLP,True,2,200,0.2,50,1,1.0,0.8147282105618876,0.6888805690752526,0.755863487244773,,,,,,1.5036087796371402
2025-4-12_13-22-10_experiment-0,survival12,MLP,True,1,200,0.0,20,1,1.0,0.8150503903505292,0.6883578431372549,0.7509670469568623,,,,,,1.503408233487784
2025-4-12_18-10-8_experiment-0,survival60,MLP,True,1,100,0.0,100,1,1.0,0.8773511616844558,0.6257133266196709,0.885769900624936,,,,,,1.5030644883041266
2025-4-13_1-44-20_experiment-0,survival60,MLP,True,2,100,0.5,50,1,1.0,0.9058757281286531,0.5962660443407234,0.8936584366355906,,,,,,1.5021417724693764
2025-4-13_0-57-4_experiment-0,survival60,MLP,True,2,100,0.2,100,1,1.0,0.8826049215350468,0.6193665158371041,0.8922753816207356,,,,,,1.5019714373721509
2025-4-13_4-43-30_experiment-0,survival12,MLP,True,3,200,0.2,100,1,1.0,0.8069291175248958,0.6945626477541371,0.7469519659207756,,,,,,1.501491765279033
2025-4-12_11-44-7_experiment-0,survival12,MLP,True,1,100,0.0,100,1,1.0,0.8028968133587382,0.697826213648814,0.7461195710718308,,,,,,1.5007230270075522
2025-4-13_0-10-54_experiment-0,survival12,MLP,True,3,50,0.0,100,1,1.0,0.8009704056207749,0.6984885596511141,0.7528766586691475,,,,,,1.499458965271889
2025-4-13_4-9-26_experiment-0,survival12,MLP,True,3,200,0.1,50,1,1.0,0.8059726479512014,0.6925632815803782,0.7508201537482251,,,,,,1.4985359295315797
2025-4-13_8-2-20_experiment-0,survival12,MLP,True,4,50,0.0,100,1,1.0,0.7997479484259132,0.6983434533985734,0.7494491504676101,,,,,,1.4980914018244866
2025-4-13_5-43-9_experiment-0,survival60,MLP,True,3,50,0.0,100,1,1.0,0.8587872978629344,0.6388659963738256,0.8877676467575043,,,,,,1.49765329423676
2025-4-12_11-39-13_experiment-0,survival12,MLP,True,1,100,0.0,50,1,1.0,0.8100534020364548,0.6864670366530463,0.7482740047985115,,,,,,1.496520438689501
2025-4-12_22-51-4_experiment-0,survival60,MLP,True,2,50,0.0,100,1,1.0,0.8603901734986747,0.6356846473029045,0.8875627497182665,,,,,,1.4960748208015793
2025-4-13_13-11-30_experiment-0,survival12,MLP,True,4,200,0.1,50,1,1.0,0.8065030893518764,0.6893643031784841,0.7511629045683788,,,,,,1.4958673925303605
2025-4-13_2-48-17_experiment-0,survival60,MLP,True,2,200,0.2,100,1,1.0,0.8737161399656255,0.6217543859649123,0.889560495850835,,,,,,1.4954705259305379
2025-4-13_3-47-11_experiment-0,survival60,MLP,True,2,200,0.5,50,1,1.0,0.9014821126019609,0.5938967136150235,0.8936584366355906,,,,,,1.4953788262169843
2025-4-12_21-10-59_experiment-0,survival12,MLP,True,2,200,0.2,100,1,1.0,0.8044986407241292,0.6882744308124276,0.7499387944964011,,,,,,1.4927730715365568
2025-4-13_0-39-37_experiment-0,survival60,MLP,True,2,100,0.1,100,1,1.0,0.8751910753130695,0.6171043293115684,0.889458047331216,,,,,,1.492295404624638
2025-4-12_20-20-6_experiment-0,survival12,MLP,True,2,200,0.0,20,1,1.0,0.8030464189179648,0.6882838788620373,0.7505263673309504,,,,,,1.491330297780002
2025-4-12_19-57-55_experiment-0,survival60,MLP,True,1,200,0.1,100,1,1.0,0.8708390057822712,0.6200100217137131,0.8834648089335109,,,,,,1.4908490274959845
2025-4-12_13-46-12_experiment-0,survival12,MLP,True,1,200,0.1,50,1,1.0,0.8055884376581014,0.6852269265915321,0.7470009303236547,,,,,,1.4908153642496336
2025-4-13_9-43-15_experiment-0,survival60,MLP,True,3,200,0.1,100,1,1.0,0.8603282219573596,0.6287162162162162,0.8874090769388382,,,,,,1.489044438173576
2025-4-12_20-41-38_experiment-0,survival12,MLP,True,2,200,0.1,50,1,1.0,0.8013423305725805,0.6865146737812272,0.7468540371150174,,,,,,1.4878570043538077
2025-4-13_18-49-25_experiment-0,survival60,MLP,True,4,200,0.1,100,1,1.0,0.861656023587207,0.625,0.8847454154287471,,,,,,1.486656023587207
2025-4-13_15-45-58_experiment-0,survival60,MLP,True,4,50,0.5,50,1,1.0,0.8959306016753545,0.5877099723580693,0.8013523204589693,,,,,,1.4836405740334238
2025-4-12_19-36-21_experiment-0,survival60,MLP,True,1,200,0.0,50,1,1.0,0.864883640669989,0.6181877338539125,0.8797766622272308,,,,,,1.4830713745239015
2025-4-13_4-17-14_experiment-0,survival12,MLP,True,3,200,0.1,100,1,1.0,0.7942854075173824,0.6885975181456333,0.7395093766831513,,,,,,1.4828829256630156
2025-4-12_13-52-57_experiment-0,survival12,MLP,True,1,200,0.1,100,1,1.0,0.7944080125940574,0.6860967952135537,0.7405376291436125,,,,,,1.480504807807611
2025-4-13_2-20-8_experiment-0,survival60,MLP,True,2,200,0.1,50,1,1.0,0.8637204959482871,0.6162749912311469,0.8879213195369327,,,,,,1.479995487179434
2025-4-13_1-48-58_experiment-0,survival12,MLP,True,3,100,0.0,50,1,1.0,0.7883144638346917,0.6903256590719313,0.745776820251677,,,,,,1.478640122906623
2025-4-13_7-18-21_experiment-0,survival60,MLP,True,3,100,0.0,50,1,1.0,0.8485746277944526,0.6286181520850367,0.8836697059727487,,,,,,1.4771927798794893
2025-4-13_13-22-27_experiment-0,survival12,MLP,True,4,200,0.1,100,1,1.0,0.7901895000503977,0.6862593144560357,0.7423003476472605,,,,,,1.4764488145064334
2025-4-13_9-55-43_experiment-0,survival12,MLP,True,4,100,0.0,50,1,1.0,0.788118507041307,0.6868891537544696,0.7427410272731724,,,,,,1.4750076607957765
2025-4-12_18-36-17_experiment-0,survival12,MLP,True,2,100,0.0,50,1,1.0,0.7878666989341505,0.6865725013409618,0.7424962052587769,,,,,,1.4744392002751123
2025-4-13_14-12-2_experiment-0,survival60,MLP,True,4,50,0.0,100,1,1.0,0.8572462401494091,0.616142735768904,0.884284397090462,,,,,,1.4733889759183132
2025-4-13_0-18-55_experiment-0,survival60,MLP,True,2,100,0.0,50,1,1.0,0.8516152735793808,0.6206212822207535,0.8823890994775125,,,,,,1.4722365558001345
2025-4-12_20-48-22_experiment-0,survival12,MLP,True,2,200,0.1,100,1,1.0,0.7869251538832732,0.6845621711109796,0.7387749106399647,,,,,,1.4714873249942528
2025-4-12_13-25-9_experiment-0,survival12,MLP,True,1,200,0.0,50,1,1.0,0.7898465817486475,0.6799784779099658,0.7378935513881408,,,,,,1.4698250596586133
2025-4-13_3-44-6_experiment-0,survival60,MLP,True,2,200,0.5,20,1,1.0,0.9110975434701108,0.5580818520049607,0.890482532527405,,,,,,1.4691793954750716
2025-4-13_18-17-48_experiment-0,survival60,MLP,True,4,200,0.0,50,1,1.0,0.8443795893388755,0.6218187712757336,0.880493801864563,,,,,,1.4661983606146092
2025-4-13_2-26-35_experiment-0,survival60,MLP,True,2,200,0.1,100,1,1.0,0.8543226924172305,0.6043040610898993,0.8832086876344637,,,,,,1.4586267535071298
2025-4-13_16-5-23_experiment-0,survival60,MLP,True,4,100,0.0,50,1,1.0,0.8392593817787832,0.6175532807518039,0.8832599118942731,,,,,,1.456812662530587
2025-4-12_19-41-7_experiment-0,survival60,MLP,True,1,200,0.0,100,1,1.0,0.8523162298340143,0.6043421905379132,0.8749103575453334,,,,,,1.4566584203719275
2025-4-12_13-31-10_experiment-0,survival12,MLP,True,1,200,0.0,100,1,1.0,0.7761251264202035,0.6802681770893537,0.7291289232727807,,,,,,1.4563933035095573
2025-4-13_15-52-2_experiment-0,survival60,MLP,True,4,50,0.5,100,1,1.0,0.8921153373347801,0.5637476176146053,0.7772256940887204,,,,,,1.4558629549493856
2025-4-13_1-54-2_experiment-0,survival12,MLP,True,3,100,0.0,100,1,1.0,0.7698670037547469,0.6824706653165763,0.7389707682514812,,,,,,1.4523376690713232
2025-4-12_18-40-58_experiment-0,survival12,MLP,True,2,100,0.0,100,1,1.0,0.7707861060240049,0.6808485700890765,0.7333398619203839,,,,,,1.4516346761130814
2025-4-13_9-9-47_experiment-0,survival60,MLP,True,3,200,0.0,50,1,1.0,0.8370546857164237,0.6092139175257733,0.8757299457022846,,,,,,1.446268603242197
