folder,task,model,oneHotEncoding,mlpLayers,mlpWidth,mlpDropout,mlpEpochs,mlpEmbNeurons,logrC,auc,f1,acc,set,test_auc,test_f1,test_acc,test_set,auc+f1
2025-4-12_0-28-57_experiment-0,survival12,MLP,False,3,50,0.0,100,1,1.0,0.8181755854284068,0.6970464135021097,0.7539049111296088,,,,,,1.5152219989305165
2025-4-11_17-30-33_experiment-0,survival12,MLP,False,2,20,0.4,50,1,1.0,0.8267947481261568,0.6883482394145976,0.7560103804534104,,,,,,1.5151429875407545
2025-4-12_10-46-1_experiment-0,survival12,MLP,False,4,100,0.4,20,1,1.0,0.8281657250177366,0.6865124510175704,0.7571365617196298,,,,,,1.514678176035307
2025-4-11_17-15-15_experiment-0,survival12,MLP,False,2,20,0.3,20,1,1.0,0.8268544023933773,0.6875314861460957,0.7570386329138716,,,,,,1.514385888539473
2025-4-11_17-48-50_experiment-0,survival12,MLP,False,2,20,0.5,100,1,1.0,0.8256131349434938,0.6884368974311129,0.7547373059785536,,,,,,1.5140500323746067
2025-4-13_6-15-56_experiment-0,survival60,MLP,False,4,200,0.0,100,1,1.0,0.8729075058047955,0.6411003236245955,0.8863845917426493,,,,,,1.5140078294293908
2025-4-11_14-51-2_experiment-0,survival12,MLP,False,1,100,0.5,20,1,1.0,0.8283508816181007,0.6849541751527494,0.7576262057484209,,,,,,1.5133050567708501
2025-4-11_21-39-54_experiment-0,survival12,MLP,False,2,200,0.2,100,1,1.0,0.8250224890403361,0.6882570765078767,0.7567938108994761,,,,,,1.513279565548213
2025-4-12_13-43-8_experiment-0,survival12,MLP,False,4,200,0.5,20,1,1.0,0.8279710829457746,0.6850898926370625,0.7572834549282671,,,,,,1.513060975582837
2025-4-13_6-11-4_experiment-0,survival60,MLP,False,4,200,0.0,50,1,1.0,0.8854973360169139,0.6272566371681415,0.8921217088413073,,,,,,1.5127539731850554
2025-4-11_22-40-32_experiment-0,survival12,MLP,False,2,200,0.5,100,1,1.0,0.8306828516989366,0.6819520942743692,0.7568427753023552,,,,,,1.5126349459733057
2025-4-12_1-44-50_experiment-0,survival12,MLP,False,3,50,0.5,20,1,1.0,0.8265767770529496,0.6860362071148245,0.7571365617196298,,,,,,1.5126129841677742
2025-4-12_16-37-9_experiment-0,survival60,MLP,False,2,100,0.1,50,1,1.0,0.9066955290285585,0.6055912353607859,0.8930437455178772,,,,,,1.5122867643893443
2025-4-11_11-45-25_experiment-0,survival12,MLP,False,1,20,0.3,20,1,1.0,0.826392326506683,0.6856746357156374,0.7560103804534104,,,,,,1.5120669622223204
