folder,task,model,oneHotEncoding,mlpLayers,mlpWidth,mlpDropout,mlpEpochs,mlpEmbNeurons,logrC,auc,f1,acc,set,test_auc,test_f1,test_acc,test_set,auc+f1
2025-4-14_0-50-20_experiment-0,survival60,MLPEmb,True,4,20,0.2,50,5,1.0,0.9141317182729082,0.645822102425876,0.8990369839155824,,,,,,1.5599538206987842
2025-4-14_5-7-11_experiment-0,survival12,MLPEmb,True,3,20,0.2,100,10,1.0,0.839533458929807,0.7203344914904892,0.7674680507271214,,,,,,1.5598679504202964
2025-4-14_0-21-6_experiment-0,survival60,MLPEmb,True,4,20,0.2,20,3,1.0,0.9137208586287017,0.6446460980036298,0.8997028992931052,,,,,,1.5583669566323315
2025-4-14_4-47-18_experiment-0,survival12,MLPEmb,True,3,20,0.2,100,5,1.0,0.839357320344535,0.7178971049671422,0.7666846202810557,,,,,,1.5572544253116773
2025-4-13_22-16-2_experiment-0,survival60,MLPEmb,True,3,20,0.2,50,10,1.0,0.9133878989198231,0.6434191702432047,0.8978588259399651,,,,,,1.5568070691630278
2025-4-14_6-10-20_experiment-0,survival12,MLPEmb,True,3,20,0.3,100,10,1.0,0.8386884485167263,0.7173745631182987,0.766390833863781,,,,,,1.556063011635025
2025-4-14_1-55-30_experiment-0,survival12,MLPEmb,True,2,50,0.2,100,10,1.0,0.8390657979117355,0.7161217048239583,0.7674680507271214,,,,,,1.5551875027356938
2025-4-14_1-8-53_experiment-0,survival12,MLPEmb,True,2,50,0.2,100,3,1.0,0.8410465133831337,0.7140954226204892,0.7687900896048573,,,,,,1.555141936003623
2025-4-14_4-23-32_experiment-0,survival12,MLPEmb,True,3,20,0.2,100,3,1.0,0.8405712610661806,0.7132588341890668,0.7675659795328796,,,,,,1.5538300952552473
2025-4-14_2-41-16_experiment-0,survival12,MLPEmb,True,2,50,0.3,100,5,1.0,0.8407106556223576,0.7125530624620982,0.7679087303530333,,,,,,1.5532637180844557
2025-4-14_3-2-21_experiment-0,survival12,MLPEmb,True,2,50,0.3,100,10,1.0,0.8404464599177959,0.7122838944494996,0.767761837144396,,,,,,1.5527303543672955
2025-4-14_2-10-49_experiment-0,survival60,MLPEmb,True,4,20,0.5,20,5,1.0,0.9121970186906396,0.6397820163487737,0.8984222927978691,,,,,,1.5519790350394134
2025-4-14_7-55-12_experiment-0,survival12,MLPEmb,True,3,50,0.2,100,5,1.0,0.8390794807532087,0.7128772393892028,0.7661460118493855,,,,,,1.5519567201424116
2025-4-14_1-33-48_experiment-0,survival12,MLPEmb,True,2,50,0.2,100,5,1.0,0.8401405047653783,0.7115095361289935,0.7652156881946824,,,,,,1.5516500408943719
2025-4-13_22-0-25_experiment-0,survival12,MLPEmb,True,2,20,0.2,100,5,1.0,0.8386212565133491,0.7128031857125618,0.7669294422954512,,,,,,1.551424442225911
2025-4-14_5-50-11_experiment-0,survival12,MLPEmb,True,3,20,0.3,100,5,1.0,0.8378559815198862,0.7132535972314977,0.7687411252019781,,,,,,1.551109578751384
2025-4-14_9-0-25_experiment-0,survival12,MLPEmb,True,3,50,0.3,100,5,1.0,0.8384362995558676,0.7120937537755224,0.7666356558781766,,,,,,1.5505300533313902
2025-4-13_22-23-20_experiment-0,survival12,MLPEmb,True,2,20,0.2,100,10,1.0,0.8409205435934843,0.7095585978267542,0.7683494099789453,,,,,,1.5504791414202386
2025-4-13_23-37-53_experiment-0,survival12,MLPEmb,True,2,20,0.3,100,10,1.0,0.8387300959697945,0.7115361336399951,0.7666356558781766,,,,,,1.5502662296097895
2025-4-14_7-30-46_experiment-0,survival12,MLPEmb,True,3,50,0.2,100,3,1.0,0.839177442107216,0.710390477925548,0.7664887626695392,,,,,,1.549567920032764
2025-4-14_10-24-5_experiment-0,survival12,MLPEmb,True,3,50,0.5,100,10,1.0,0.8372753128915252,0.7119584891999515,0.7662439406551437,,,,,,1.5492338020914769
2025-4-14_9-21-2_experiment-0,survival12,MLPEmb,True,3,50,0.3,100,10,1.0,0.8388659066927597,0.7099620144590123,0.768202516770308,,,,,,1.548827921151772
2025-4-14_8-36-7_experiment-0,survival12,MLPEmb,True,3,50,0.3,100,3,1.0,0.8380781743096617,0.710188770571152,0.765460510209078,,,,,,1.5482669448808137
2025-4-14_7-12-22_experiment-0,survival12,MLPEmb,True,3,20,0.5,100,10,1.0,0.8359382655513283,0.712262729737873,0.7661949762522646,,,,,,1.5482009952892013
2025-4-14_5-26-33_experiment-0,survival12,MLPEmb,True,3,20,0.3,100,3,1.0,0.8375101270069587,0.7103963377906276,0.764579150957254,,,,,,1.5479064647975864
2025-4-13_21-34-56_experiment-0,survival12,MLPEmb,True,2,20,0.2,100,3,1.0,0.8402468998138453,0.7076563269325455,0.7674190863242423,,,,,,1.5479032267463908
2025-4-14_8-16-4_experiment-0,survival12,MLPEmb,True,3,50,0.2,100,10,1.0,0.8375773725730609,0.7086169886537873,0.7673701219213632,,,,,,1.5461943612268483
2025-4-14_9-41-20_experiment-0,survival12,MLPEmb,True,3,50,0.5,100,3,1.0,0.836380795912872,0.7093410923198158,0.7652156881946824,,,,,,1.5457218882326877
2025-4-13_22-34-43_experiment-0,survival60,MLPEmb,True,3,20,0.4,20,5,1.0,0.9127852386017181,0.6327286190299889,0.8983710685380596,,,,,,1.5455138576317071
2025-4-13_23-13-52_experiment-0,survival12,MLPEmb,True,2,20,0.3,100,5,1.0,0.8381803427722216,0.7066642052796752,0.7665866914752975,,,,,,1.5448445480518969
